Place ID,Name,City,Country,Current level,Suggested PlantsPack level,Confidence,Action,Priority,decision,changes_applied,review_reason
dbb3e901-5943-4ea3-8999-61ef4d47739f,Mestiza,Valencia,Spain,100% vegan,100% vegan,Medium,Find website/source / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
9f6d6846-338b-4d89-8cba-84a639e471c0,Prasad Take Away,Valencia,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
ee42b0e4-e168-4d7d-8d7d-cb35bd361254,Restaurante Amberes,Valencia,Spain,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
0cb96aaf-4175-4e97-ba34-fd4183f804ef,The Nature,Valencia,Spain,100% vegan,100% vegan,Medium,Find website/source / Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
8e6b62ec-a41e-4fa2-914f-9ab0d80e3358,Unsushi,Valencia,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
0e9655a4-3a31-4d5b-a513-09ba346a598c,Vegetas,Valencia,Spain,100% vegan,100% vegan,Medium,Find website/source / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
bcfe335b-ec03-42e7-a2ef-81334e07dc12,Food Lab,Ibiza,Spain,Vegan friendly,Vegan options,Low,Change level / Find website/source / Add hours / Add image,P0,review,,Downgrade vegan_friendly -> vegan_options but confidence=Low — surfacing for human review
3418091c-d0eb-4003-9ec3-f630ff9a78a5,Kasa Sukha,Ibiza,Spain,100% vegan,100% vegan,Medium,Find website/source / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
89de0a0b-757d-46e7-a4a7-a079308902d3,La Paloma,Ibiza,Spain,Vegan friendly,Vegan options,Low,Change level / Add hours,P0,review,,Downgrade vegan_friendly -> vegan_options but confidence=Low — surfacing for human review
4245e91b-95ae-4d95-87cb-8b36344a45f5,MIKASA Plant-Based Kitchen,Ibiza,Spain,100% vegan,100% vegan,High,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
3ebd0443-553c-4cb4-aa0b-8cc042e03e5f,Plant Veggie Bistrot by Can Domingo,Ibiza,Spain,100% vegan,100% vegan,Medium,Find website/source / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
2f57a70b-48d2-4742-b46c-61858d1a2458,Sa Gulita,Ibiza,Spain,100% vegan,100% vegan,High,Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
26bdf78f-020c-448b-9c0f-2f6dd43f602f,Simbiosis,Ibiza,Spain,100% vegan,100% vegan,Medium,Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
44b8c698-14aa-4630-93fe-a908508536db,Vegan Telesup,Ibiza,Spain,100% vegan,100% vegan,Medium,Find website/source / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
71e6f7cc-c1b3-4a2d-8cbf-524b2cda5549,La Mujer de Verde,Palma de Mallorca,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
1c1dc6bc-61a5-4879-937a-912465756e35,Sa Cova,Palma de Mallorca,Spain,Vegan friendly,Vegan options,Low,Change level / Find website/source / Fix address / Add hours / Add image,P0,review,,Downgrade vegan_friendly -> vegan_options but confidence=Low — surfacing for human review
c49965fc-8cbe-427f-96e9-00a4e6f14bf1,Vegan Bistró,Palma de Mallorca,Spain,100% vegan,100% vegan,Medium,Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
23c83d3f-3a8c-44da-adf2-cd3df3fe4dff,Burger Mel,Santa Cruz de Tenerife,Spain,Vegan friendly,Vegan options,Low,Change level / Find website/source / Add image,P0,review,,Downgrade vegan_friendly -> vegan_options but confidence=Low — surfacing for human review
d25b26a6-6e81-4b5a-b9d0-ee1d2c2e9581,La Pajarita,Santa Cruz de Tenerife,Spain,100% vegan,100% vegan,Medium,Find website/source / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
638cbf2b-7e40-430a-a822-79b2f5918b6d,Sweet Paradise,Santa Cruz de Tenerife,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
479406d5-9f70-4af3-bdbe-d53216ee075f,Umami Good Food,Santa Cruz de Tenerife,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
63e18c92-3cbe-432b-be98-97d4006594a6,Athens Vegan Burgers,Athens,Greece,100% vegan,100% vegan,Medium,Find website/source / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
ce0a9ef7-b9a6-412b-9010-676ecdb800a4,Bamboo Vegan,Athens,Greece,100% vegan,100% vegan,Medium,Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
9b21f2ff-c430-415b-8a47-90c72b67eb29,Cats & Monsters,Athens,Greece,100% vegan,100% vegan,Medium,Find website/source / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
acc5aa82-7cf0-448f-973d-f79356a233b3,Early Bites,Athens,Greece,100% vegan,100% vegan,Medium,Find website/source / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
4662bfff-33f3-4243-9f69-8179c4ccb61c,Frankie,Athens,Greece,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
2b18d53a-54c6-4fa1-9cbb-4ef2e194a800,Groceristas,Athens,Greece,100% vegan,100% vegan,Medium,Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
d04e6de2-8bdc-4e96-b7c3-1dcfb47a1dcf,Handwich Athens,Athens,Greece,100% vegan,100% vegan,Medium,Find website/source / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
f71227b8-2910-4c0e-af84-2d856360f15c,Happy Blender,Athens,Greece,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
0bc30e94-9319-40d3-8254-2e26de5cd7a6,Holy Llama,Athens,Greece,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
9b59d54b-06d4-4b5b-b652-7c77a09b3d3c,Hubits,Athens,Greece,100% vegan,100% vegan,Medium,Fix address / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
bcdbf920-4405-4724-b671-3deb18ad4bcd,Kampos,Athens,Greece,100% vegan,100% vegan,Medium,Find website/source / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
6f7febc8-488f-4045-884b-2f93ae134073,Life Roots,Athens,Greece,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
aa26b0f3-8b08-48d7-88d4-c6d282ff844d,Mama Tierra,Athens,Greece,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
ed8393f7-6af5-40d5-8bb2-e928d3094ec5,Mama Tierra Acropolis,Athens,Greece,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
51b120d9-5128-4132-bdc0-714e9c5f9f01,Mother,Athens,Greece,100% vegan,100% vegan,Medium,Find website/source / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
6bbe1282-d299-4ada-8927-440df66a17c7,Peas vegan,Athens,Greece,100% vegan,100% vegan,Medium,Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
674e4c36-aa39-4911-8cf3-6f2f0c228542,Plan(e)t Ice Cream,Athens,Greece,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
06a4e56d-4caf-4c44-86b6-be8f85ad78b9,The Vegan Vandal,Athens,Greece,100% vegan,100% vegan,Medium,Fix address / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
f85187ff-29eb-4384-9187-8071f951eec0,The Οthers,Athens,Greece,100% vegan,100% vegan,Medium,Find website/source / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
4e161e2c-cf35-43bf-a639-8cba179702ad,Troo Food,Athens,Greece,100% vegan,100% vegan,Medium,Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
e90aacb2-b3da-4abe-846f-ad8c766be9b6,Vegan Beat Athens,Athens,Greece,100% vegan,100% vegan,Medium,Find website/source / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
d49f04d3-6065-4212-82c7-f07e34e45cb7,Vegan carousel,Athens,Greece,100% vegan,100% vegan,Medium,Find website/source / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
37465d0b-b558-415f-908e-c503dfd9b26e,Veganaki,Athens,Greece,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
1d276b06-5610-41c5-91b2-a3c9187ba6db,Winners Vegan,Athens,Greece,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
b03132c5-8198-42f2-979f-3c2cf9e00f8f,Άννα,Athens,Greece,100% vegan,100% vegan,Low,Find website/source / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
4e4391d0-b756-4103-afd4-055a7fe5ee00,Ethos Vegan Suites,Santorini,Greece,100% vegan,100% vegan,Medium,Find website/source / Add hours / Add image / Add description / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
357a3a2a-5e80-461f-b054-c33d2250c60f,Karma,Santorini,Greece,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
211de95d-b2a9-486c-977d-93def861f32a,Mod,Santorini,Greece,100% vegan,100% vegan,Medium,Fix address / Add hours / Add image / Add description / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
bbb5ccf6-e009-4bf2-a9a6-7d8e745acf6a,Oia Gefsis,Santorini,Greece,100% vegan,100% vegan,High,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
8f622b33-7e08-4ca9-876f-8fb98524bfe0,Veganissimo,Santorini,Greece,100% vegan,100% vegan,High,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
b4ff4aab-1e94-4ade-a823-09b88e87c0a7,Koukoumi,Mykonos,Greece,100% vegan,100% vegan,Medium,Fix address / Add hours / Add image / Add description / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
ce803a6a-a87e-483f-ab09-64e18eba088c,Koukoumi Vegan Boutique Hotel,Mykonos,Greece,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
08b6d21c-77ca-4bd5-86ac-0cde48be3fb1,Rhino,Mykonos,Greece,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
973913bb-d0a8-4c2f-bb06-dcbf5ad0b646,Rhino,Mykonos,Greece,100% vegan,100% vegan,Medium,Add hours / Add image / Add description / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
874eb2d0-4a19-4a80-953f-baf59a2bb07d,Veganato,Heraklion,Greece,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
67ecb957-bac6-48ec-9eb7-a4e9979c85d1,A Minha Avó,Lisbon,Portugal,100% vegan,100% vegan,Medium,Find website/source / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
065c80c0-158e-4935-967a-75f35a9d3a49,Ao 26 Vegan Food Project,Lisbon,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
8fdca036-47db-49f8-be90-dfd94903b256,Couve - Shoes & Vegan Goods,Lisbon,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
b3a88475-086f-4e1a-9611-34fac4677242,Dallas Burger Club,Lisbon,Portugal,Vegan friendly,Vegan options,Low,Change level / Add hours,P0,review,,Downgrade vegan_friendly -> vegan_options but confidence=Low — surfacing for human review
f6c33e47-aed0-497b-9e27-6a5724fa0868,Escolha Natura,Lisbon,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
ba0b2472-4aa2-4043-b970-3ed248a85a3a,GAL Cafe,Lisbon,Portugal,100% vegan,100% vegan,Medium,Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
e3c84a1d-5800-46b1-a879-9b04c8135f16,Graça 77,Lisbon,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
e2a048a7-4861-4e11-96b8-f6547314c058,Green Beans,Lisbon,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
bbed1c6b-09f5-400d-aa66-8ca0a5696394,"Green Beans, Mercado Vegan",Lisbon,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
6166c060-5b43-4eda-9bcc-c2082b9b56c7,Jardim das Cerejas,Lisbon,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
2ec4f9a4-affe-4da9-a2af-efd4f2379253,Kong - Food Made With Compassion,Lisbon,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
9e57e5e6-f711-4b80-bc03-8c84338deb87,Legumi Sushi Vegan,Lisbon,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
309c9b59-c3d2-4967-a5cd-f4ecdb07984e,Lisbon Vegan,Lisbon,Portugal,100% vegan,100% vegan,Medium,Find website/source / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
4342876c-37c1-4285-9862-7797328f6762,Motherburger,Lisbon,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
d1ba6844-84e7-48ef-93b0-b12a50545b0e,O Botanista,Lisbon,Portugal,100% vegan,100% vegan,Medium,Find website/source / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
ae3af3c4-ba5e-4a3b-8f99-5f66c2f2dc4c,Organi Chiado,Lisbon,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
a94d0039-72a2-46af-9670-f044754d5d87,The Food Temple,Lisbon,Portugal,100% vegan,100% vegan,Medium,Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
0f0c47c8-43bd-4a33-b27f-5b1a3b222ad6,The Green Affair,Lisbon,Portugal,100% vegan,100% vegan,Medium,Find website/source / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
cddabc41-5fdf-43cd-8b7b-a28047bcf704,Vegan Junkies,Lisbon,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
e5cd8cff-70a5-4d17-8b20-f20b818a974b,Vegan Nata Chiado,Lisbon,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
3706cbc9-fc7b-4779-824b-d5c4207f31a6,Vegan Story,Lisbon,Portugal,100% vegan,100% vegan,Medium,Find website/source / Fix address / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
10a8e6c6-3bc8-49f7-9029-8f37c6458832,Vegana Burgers,Lisbon,Portugal,100% vegan,100% vegan,Medium,Find website/source / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
16b7bffc-8390-4371-8e51-679eb729131e,Veganeats Caffe,Lisbon,Portugal,100% vegan,100% vegan,Medium,Find website/source / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
1fdaebb1-8634-4a30-933a-307d5aa38f8e,Capuchinho Verde,Porto,Portugal,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
f058ab66-b7c4-411f-a6ee-20ddcdda5792,daTerra,Porto,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
85219302-d3f1-4333-904f-bb8ac7390b9b,daTerra - Campus São João,Porto,Portugal,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
99b79ddf-d399-4438-a564-80b704244215,daTerra - Foz do Douro,Porto,Portugal,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
2bc90d0f-30cc-4418-8817-afa8860ef0cd,EasyGreen Vegan Foodstore & Snack Bar,Porto,Portugal,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
61d45a23-f38a-4b07-be43-2abd26aebd8d,Happy Food,Porto,Portugal,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
f680e630-0507-4255-a91c-17fae74759ba,Jardineiro - Vegan Kitchen,Porto,Portugal,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
425c5189-7c89-42b9-8dd1-eacf463af399,Kind Kitchen,Porto,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
5826571f-8bf3-4ddf-9b0d-10627689b959,Lupin Snack Bar,Porto,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
b5ecb4ab-16c0-42f7-a921-adc252c42ee0,MNT Vegan Café,Porto,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
12676cbe-d83b-4c58-80bb-c0daa5926d5d,O Macrobiótico,Porto,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
ef2dc486-eb6b-4f7f-a308-7d5df5be41d0,Odete Bakery,Porto,Portugal,100% vegan,100% vegan,Medium,Find website/source / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
caed560c-85c2-405f-b060-7d89b856cc2e,Ongo,Porto,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
14cee650-dd7a-4be3-a9ee-840142fee4b1,Porto Vegan,Porto,Portugal,100% vegan,100% vegan,Medium,Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
b0a57677-ade3-4e1b-ac60-01eada2f2420,Porto Vegan Market,Porto,Portugal,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
767c15f9-19be-49fb-ab0f-15e338a9c0d0,Porto Vegans,Porto,Portugal,100% vegan,100% vegan,Medium,Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
f619d346-7161-4bdf-a64b-0f8c0bc9a504,Vegana by Tentúgal,Porto,Portugal,100% vegan,100% vegan,Medium,Find website/source / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
0220d32f-db2d-4c46-b05b-5759cbe25ed6,Venn Canteen,Porto,Portugal,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
b7b585a7-a68e-4c39-964b-a4a5a927df53,Verde Hut,Porto,Portugal,100% vegan,100% vegan,Medium,Fix address / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
5280ebaa-c674-41b3-94ca-c1ce9cdcb896,Vrasserie,Porto,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
d597587b-67ff-4f8b-aa41-778322187df0,Mel & Limão,Faro,Portugal,100% vegan,100% vegan,Medium,Find website/source / Add hours / Add image / Add description / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
7b2d27fc-f02c-4516-9644-45f03f057895,Outro Lado,Faro,Portugal,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
7aa15e99-7fc4-43f4-b7b4-a05d5d9062b1,Vegan Box,Faro,Portugal,100% vegan,100% vegan,Medium,Find website/source / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
34955dc9-f089-42c8-8821-837bc28b0ead,Mundo Vegan,Funchal,Portugal,100% vegan,100% vegan,Medium,Find website/source / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
43bc7fa7-e522-4f2b-986c-67a7aca8d471,Simple green,Zagreb,Croatia,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
b121f2fa-fdb2-428f-a1d0-06079ba760ca,Vegehop,Zagreb,Croatia,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
faeab079-8d8a-40f8-80ff-1f33fc4407a3,Zrno bio bistro,Zagreb,Croatia,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
09ea2232-785a-457d-ad4d-dc2df72d1d79,Barakokula,Split,Croatia,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
e3ff6a08-a291-44dd-8644-b2db5c15b821,Marta's Veggie Fusion,Split,Croatia,Vegan friendly,Vegan options,Low,Change level / Find website/source / Add hours / Add image,P0,review,,Downgrade vegan_friendly -> vegan_options but confidence=Low — surfacing for human review
ad623329-485e-42e4-a01f-50acd2b3ea1e,Natural,Split,Croatia,100% vegan,100% vegan,Medium,Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
76e9628a-c208-4825-abe7-ef399316c730,Nishta,Dubrovnik,Croatia,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
19b7e5a0-3119-4da6-8c2b-c7bc95ea2d6e,Restoran Agora,Dubrovnik,Croatia,Vegan friendly,Vegan options,Low,Change level / Add hours,P0,review,,Downgrade vegan_friendly -> vegan_options but confidence=Low — surfacing for human review
e95fbf55-a1b2-46ce-886f-6a221eeaaab7,Zelena,Pula,Croatia,100% vegan,100% vegan,Medium,Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
b2ed9269-cb90-4297-8f2c-c04fb4eaa7af,240 Derece,Istanbul,Turkey,100% vegan,100% vegan,Medium,Find website/source / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
38832b7e-c37d-4aa8-9de3-3e6b8bf07646,240 Derece,Istanbul,Turkey,100% vegan,100% vegan,Medium,Find website/source / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
0369de9d-a619-4886-af93-d6ca57fa9d39,Falafel Veggie,Istanbul,Turkey,100% vegan,100% vegan,Medium,Find website/source / Fix address / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
1f21e321-6601-43fe-b567-446ba49337cc,Juicery,Istanbul,Turkey,100% vegan,100% vegan,Medium,Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
c4bd4163-4600-4ab4-ad65-894fd35cbc6a,pizza bulls,Istanbul,Turkey,Vegan friendly,Vegan options,Low,Change level / Find website/source / Add image,P0,review,,Downgrade vegan_friendly -> vegan_options but confidence=Low — surfacing for human review
3cb16ad2-a457-402a-8987-2c623c7fcbae,Semsür Çiğköfte,Istanbul,Turkey,100% vegan,100% vegan,Medium,Find website/source / Fix address / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
c7da0355-608b-45a1-94d4-007464b0ef7f,Sushi-G Asian Restaurant & Market Sancaktepe,Istanbul,Turkey,Vegan friendly,Vegan options,Low,Change level / Find website/source / Add hours / Add image,P0,review,,Downgrade vegan_friendly -> vegan_options but confidence=Low — surfacing for human review
7e700060-3081-4f2d-9dc7-92299279ddb5,Tahin,Istanbul,Turkey,Vegan friendly,Vegan options,Low,Change level / Add hours,P0,review,,Downgrade vegan_friendly -> vegan_options but confidence=Low — surfacing for human review
af050072-b704-4a69-8a2c-827cc33dab64,Vatka Coffe & Vegan,Istanbul,Turkey,100% vegan,100% vegan,Medium,Find website/source / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
52e202cd-a199-41c3-a846-4cc04280de18,Vegan BellaVista Hostel,Istanbul,Turkey,100% vegan,100% vegan,Medium,Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
9976bbf9-93f6-4b28-b7af-185154e28ec3,Vegan Community Kitchen,Istanbul,Turkey,100% vegan,100% vegan,Medium,Find website/source / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
d64775c1-de12-4022-9074-a2a880dc8d57,Vegan Community Kitchen Express,Istanbul,Turkey,100% vegan,100% vegan,Medium,Find website/source / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
9e560b21-4f8e-4cfd-9ea1-79083a11aee1,Vegan Food Cartel,Istanbul,Turkey,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
504c9921-ef83-4de5-ad81-5af718a80015,Vegan Masa,Istanbul,Turkey,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
cd8605f7-3f9e-44ca-b6d2-f7561ff5726f,All Vegan,Antalya,Turkey,100% vegan,100% vegan,Medium,Find website/source / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
74c59ce1-ed03-4940-b27e-4172607c3b68,Ch'i for Life,Antalya,Turkey,100% vegan,100% vegan,Medium,Find website/source / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
6a9c0882-58fa-401c-a80a-09db3a73f12c,Level,Antalya,Turkey,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
e33cf363-0944-4b2d-a70b-afb6a10e439c,Marimor Kitchen,Antalya,Turkey,100% vegan,100% vegan,High,Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
